Call_ID_38	Chr	Start	Gene	Region	Ref_Units	Mean_Units	Med_Units	Min_Units	Max_Units	SD	EE50	EE100	Instability_Rating
12.70366626	chr12	70366626	KCNMB4	UTR5	8	9	9	0	55	2.5305	2	0	0.046
12.71755141	chr12	71755141	RAB21	exonic	10	11	11	3	53	1.0735	1	0	0.0085
12.7440325	chr12	7440325	CD163L1	intronic	3	4	4	1	5	0.064	0	0	0.001
12.75207790	chr12	75207790	KCNC2	exonic	3	4	4	3	12	0.1405	0	0	0.4985
12.754120	chr12	754120	WNK1	exonic	3	3	3	3	13	0.144	0	0	0.007
12.76031477	chr12	76031477	PHLDA1	exonic	4	5	5	0	13	0.1775	0	0	5e-04
12.8018712	chr12	8018712	SLC2A3->FOXJ2	intergenic	4	5	5	0	7	0.1115	0	0	5e-04
12.87784496	chr12	87784496	MKRN9P	ncRNA	6	6	6	4	14	0.6915	0	0	0.2815
12.89708844	chr12	89708844	ATP2B1	intronic	11	12	12	0	42	1.525	0	0	0.0225
12.89709326	chr12	89709326	ATP2B1-AS1	ncRNA	6	6	6	1	12	0.1385	0	0	0.001
12.89919881	chr12	89919881	ATP2B1-AS1->LINC02399	intergenic	4	6	5	0	33	2.0205	0	0	0.0185
12.9064544	chr12	9064544	LINC00612	ncRNA	4	5	5	0	21	0.229	0	0	0.001
12.90954680	chr12	90954680	CCER1	exonic	6	7	7	6	9	0.0305	0	0	5e-04
12.9240416	chr12	9240416	LINC00987	ncRNA	7	8	8	8	25	0.391	0	0	0.002
12.93441992	chr12	93441992	UBE2N	upstream	5	5	5	0	24	0.4005	0	0	0.013
12.93571879	chr12	93571879	SOCS2	UTR5	8	10	9	0	53	4.6395	7	0	0.0985
12.94148356	chr12	94148356	PLXNC1	upstream	7	8	8	0	51	1.7465	1	0	0.07
12.94148881	chr12	94148881	PLXNC1	UTR5	5	6	6	0	83	1.1485	1	0	0.0075
12.94148923	chr12	94148923	PLXNC1	UTR5	5	6	6	0	51	0.688	1	0	0.011
12.94150080	chr12	94150080	PLXNC1	intronic	5	6	6	1	13	0.2035	0	0	0.0055
12.94459808	chr12	94459808	CEP83	UTR5	5	6	6	4	20	0.178	0	0	0.003
12.94650585	chr12	94650585	TMCC3	upstream	4	5	5	2	15	0.144	0	0	0.0025
12.95790681	chr12	95790681	NTN4	UTR5	4	5	5	0	42	0.5695	0	0	0.0015
12.96400596	chr12	96400596	CDK17	upstream	7	9	9	0	45	0.824	0	0	0.0155
12.98894985	chr12	98894985	ANKS1B	intronic	8	9	9	0	38	0.9575	0	0	0.1945
12.991245	chr12	991245	ERC1	UTR5	11	14	18	0	55	5.0165	4	0	0.6535
12.991329	chr12	991329	ERC1	intronic	5	6	6	0	46	1.4075	0	0	0.009
12.99984763	chr12	99984763	ANKS1B	upstream	6	7	7	0	50	0.977	1	0	0.0115
12.99984847	chr12	99984847	ANKS1B	upstream	5	6	6	0	90	1.14	1	0	0.007
13.101416351	chr13	101416351	NALCN	UTR5	5	6	6	0	46	2.7645	0	0	0.0175
13.101416512	chr13	101416512	NALCN	upstream	4	5	5	0	35	1.7985	0	0	0.007
13.101917170	chr13	101917170	FGF14	intronic	5	6	6	0	19	0.3225	0	0	0.003
13.107736308	chr13	107736308	FAM155A	intronic	3	4	4	4	5	0.0185	0	0	0
13.107866168	chr13	107866168	FAM155A	exonic	6	7	7	1	11	0.086	0	0	0.001
13.107867305	chr13	107867305	FAM155A	UTR5	10	11	11	0	55	5.9445	11	0	0.7475
13.109782231	chr13	109782231	IRS2	exonic	7	8	8	0	52	2.054	3	0	0.0055
13.109782615	chr13	109782615	IRS2	exonic	3	4	4	4	57	2.041	6	0	0.004
13.109782946	chr13	109782946	IRS2	exonic	6	7	7	0	51	2.0675	1	0	0.0095
13.109783950	chr13	109783950	IRS2	exonic	8	9	9	1	52	0.551	1	0	0.0125
13.109784444	chr13	109784444	IRS2	exonic	4	5	5	4	25	0.2675	0	0	0.006
13.109784822	chr13	109784822	IRS2	exonic	5	6	6	0	47	1.4265	0	0	0.0195
13.111115149	chr13	111115149	ARHGEF7-AS2	ncRNA	4	5	5	1	50	1.3225	5	0	0.0535
13.111115435	chr13	111115435	ARHGEF7-AS2	ncRNA	9	10	10	0	64	3.5635	8	0	0.062
13.111976368	chr13	111976368	SOX1-OT	ncRNA	3	12	22	1	58	15.0735	177	0	0.99
13.112062936	chr13	112062936	SOX1-OT	ncRNA	3	4	4	4	4	0	0	0	0
13.112066653	chr13	112066653	SOX1-OT	ncRNA	6	7	7	4	47	0.9355	0	0	0.0285
13.112066839	chr13	112066839	SOX1-OT	ncRNA	3	4	4	2	55	1.695	4	0	0.014
13.112067743	chr13	112067743	SOX1	exonic	15	16	16	6	62	6.333	189	0	0.0545
13.112068242	chr13	112068242	SOX1	exonic	9	12	10	0	62	6.671	11	0	0.1285
13.112068495	chr13	112068495	SOX1	exonic	7	9	8	0	83	7.6565	160	0	0.115
13.112068549	chr13	112068549	SOX1	exonic	9	10	10	0	62	6.0085	9	0	0.0815
13.112068725	chr13	112068725	SOX1	exonic	8	9	9	0	50	1.5245	1	0	0.0075
13.113864030	chr13	113864030	GAS6	UTR5	9	10	10	0	42	0.5685	0	0	0.011
13.114234975	chr13	114234975	CDC16	UTR5	4	6	5	4	10	1.283	0	0	0.254
13.18628582	chr13	18628582	FAM230C->LINC00417	intergenic	5	6	6	0	30	0.376	0	0	0.005
13.18628860	chr13	18628860	FAM230C->LINC00417	intergenic	3	4	4	3	25	0.2185	0	0	0.005
13.18838251	chr13	18838251	ANKRD20A9P	ncRNA	3	4	4	3	5	0.0185	0	0	0
13.19958706	chr13	19958706	ZMYM2	intronic	6	7	7	0	42	1.7415	0	0	0.095
13.20703741	chr13	20703741	IL17D	UTR5	6	7	7	1	66	1.41	2	0	0.018
13.21061470	chr13	21061470	LATS2	UTR5	5	6	6	0	45	0.536	0	0	0.004
13.22696593	chr13	22696593	LINC00540->LINC00621	intergenic	6	6	7	3	11	0.1295	0	0	0.5035
13.25171220	chr13	25171220	AMER2	exonic	5	6	6	0	52	3.184	3	0	0.0285
13.25171588	chr13	25171588	AMER2	exonic	4	5	5	0	42	1.0685	0	0	0.0025
13.25171709	chr13	25171709	AMER2	UTR5	3	4	4	4	42	0.253	0	0	0
13.26253858	chr13	26253858	CDK8	upstream	5	6	6	6	7	0.0075	0	0	0
13.27171670	chr13	27171670	USP12	UTR5	4	5	5	0	42	1.067	0	0	0.0275
13.27171775	chr13	27171775	USP12	UTR5	8	10	9	0	55	3.961	5	0	0.184
13.27620497	chr13	27620497	LNX2	UTR5	7	8	8	2	11	0.576	0	0	0.132
13.27793021	chr13	27793021	GSX1	exonic	7	8	8	2	13	0.1065	0	0	5e-04
13.27793791	chr13	27793791	GSX1	exonic	4	4	5	4	5	0.025	0	0	0.5
13.27920261	chr13	27920261	PDX1	exonic	6	7	7	0	11	0.156	0	0	0.0015
13.27924559	chr13	27924559	PDX1	exonic	6	7	7	0	17	0.358	0	0	0.0235
13.27968548	chr13	27968548	CDX2	exonic	6	8	8	0	8	0.1235	0	0	0.5
13.27968740	chr13	27968740	CDX2	exonic	5	6	6	0	11	0.1285	0	0	5e-04
13.27980747	chr13	27980747	URAD	intronic	4	5	5	0	14	0.1595	0	0	0.004
13.28138607	chr13	28138607	PAN3-AS1	ncRNA	3	5	4	0	59	2.77	4	0	0.192
13.28138720	chr13	28138720	PAN3	exonic	5	6	6	0	60	2.6215	5	0	0.0285
13.28495055	chr13	28495055	FLT1	UTR5	5	6	6	0	10	0.3345	0	0	0.004
13.28659275	chr13	28659275	POMP	intronic	7	8	8	1	11	0.136	0	0	0.001
13.28820398	chr13	28820398	MTUS2	UTR5	4	5	5	0	20	0.283	0	0	0.002
13.29595421	chr13	29595421	SLC7A1	UTR5	3	4	4	1	32	0.234	0	0	0.001
13.29850579	chr13	29850579	UBL3	UTR5	7	8	8	0	21	0.738	0	0	0.041
13.30114809	chr13	30114809	LINC00365->LINC00384	intergenic	8	12	13	0	21	3.033	0	0	0.389
13.30307395	chr13	30307395	KATNAL1	UTR5	7	8	8	0	35	0.7635	0	0	0.1815
13.30307446	chr13	30307446	KATNAL1	UTR5	4	5	5	0	18	0.1945	0	0	0.001
13.30464582	chr13	30464582	HMGB1	intronic	4	5	5	0	36	0.737	0	0	0.044
13.30464710	chr13	30464710	HMGB1	intronic	4	6	7	4	50	1.472	1	0	0.308
13.30464821	chr13	30464821	HMGB1	intronic	5	6	6	0	50	2.858	2	0	0.278
13.30465194	chr13	30465194	HMGB1	UTR5	5	7	6	0	83	5.9075	5	0	0.533
13.30465386	chr13	30465386	HMGB1	intronic	4	5	5	0	53	3.712	4	0	0.0415
13.31200000	chr13	31200000	B3GLCT	UTR5	6	7	7	0	16	0.595	0	0	0.005
13.31200544	chr13	31200544	B3GLCT	intronic	4	5	5	0	38	0.6295	0	0	0.0095
13.32586529	chr13	32586529	PDS5B	UTR5	5	6	6	0	55	2.8475	6	0	0.009
13.32586918	chr13	32586918	PDS5B	intronic	5	6	6	0	83	6.1975	49	0	0.0535
13.32586991	chr13	32586991	PDS5B	intronic	8	9	9	0	53	2.544	5	0	0.3
13.33016474	chr13	33016474	KL	exonic	4	4	4	0	52	3.113	3	0	0.1265
13.36131374	chr13	36131374	DCLK1	UTR5	7	8	8	7	38	0.5715	0	0	0.02
13.36346484	chr13	36346484	SPART-AS1	ncRNA	5	6	6	0	11	0.1475	0	0	0.001
13.36919691	chr13	36919691	SMAD9	intronic	5	8	6	0	60	9.085	56	0	0.0955
13.36920189	chr13	36920189	SMAD9	UTR5	9	9	8	0	50	1.921	1	0	0.391
13.37105618	chr13	37105618	CSNK1A1L	UTR5	5	6	6	5	6	0.0425	0	0	0.001
13.40176428	chr13	40176428	COG6->LINC00332	intergenic	4	5	5	4	6	0.045	0	0	0.001
13.40665911	chr13	40665911	FOXO1	exonic	10	11	11	2	48	0.637	0	0	0.005
13.41060915	chr13	41060915	ELF1	UTR5	10	10	9	4	129	4.5725	13	5	0.3095
13.41311281	chr13	41311281	NAA16	UTR5	5	6	6	0	8	0.152	0	0	0.0015
13.42040758	chr13	42040758	DGKH	intronic	5	6	6	3	44	0.6305	0	0	0.0035
13.42040822	chr13	42040822	DGKH	intronic	4	5	5	0	150	2.603	5	1	0.02
13.42048662	chr13	42048662	DGKH	UTR5	3	4	4	4	10	0.0365	0	0	0
13.42048724	chr13	42048724	DGKH	UTR5	5	6	6	0	28	1.282	0	0	0.0085
13.42272052	chr13	42272052	AKAP11	upstream	7	14	21	0	54	9.66	8	0	0.982
13.42574401	chr13	42574401	TNFSF11	exonic	3	4	4	2	7	0.0545	0	0	5e-04
13.43787303	chr13	43787303	ENOX1	upstream	5	6	6	0	53	0.87	2	0	0.002
13.44549800	chr13	44549800	TSC22D1	intronic	3	4	4	1	5	0.449	0	0	0.1135
13.44576034	chr13	44576034	TSC22D1	exonic	6	7	7	3	47	0.455	0	0	0.002
13.44576567	chr13	44576567	TSC22D1-AS1	ncRNA	4	5	5	0	29	1.3505	0	0	0.035
13.44576836	chr13	44576836	TSC22D1-AS1	ncRNA	4	5	5	0	53	2.375	4	0	0.0285
13.44577093	chr13	44577093	TSC22D1-AS1	ncRNA	3	4	4	4	48	0.4945	0	0	0
13.46052447	chr13	46052447	ZC3H13	UTR5	4	5	5	3	17	0.191	0	0	0.0015
13.46553004	chr13	46553004	LRCH1	upstream	3	4	4	4	5	0.0075	0	0	0
13.46553145	chr13	46553145	LRCH1	upstream	8	9	9	2	56	0.659	1	0	0.021
13.48303940	chr13	48303940	RB1	exonic	8	9	9	6	22	0.262	0	0	0.0035
13.48303979	chr13	48303979	RB1	exonic	4	5	5	0	8	0.116	0	0	0.0015
13.48975934	chr13	48975934	FNDC3A	UTR5	4	5	5	0	37	0.3355	0	0	5e-04
13.48976059	chr13	48976059	FNDC3A	UTR5	5	5	5	1	5	0.085	0	0	5e-04
13.49792539	chr13	49792539	KPNA3	UTR5	7	10	8	0	54	7.3135	14	0	0.1675
13.50125825	chr13	50125825	DLEU1	ncRNA	6	7	7	6	9	0.0595	0	0	0.0015
13.51222517	chr13	51222517	FAM124A	exonic	4	5	5	0	52	0.723	1	0	0.0035
13.51251629	chr13	51251629	FAM124A	exonic	3	4	4	0	5	0.094	0	0	0.001
13.51451721	chr13	51451721	INTS6	intronic	10	11	11	0	57	1.463	2	0	0.282
13.52847307	chr13	52847307	PCDH8	exonic	6	7	7	0	33	0.481	0	0	0.001
13.53201091	chr13	53201091	LINC01065->LINC00558	intergenic	15	18	19	3	57	3.0335	4	0	0.459
13.57631821	chr13	57631821	PCDH17	UTR5	5	6	6	5	22	0.1885	0	0	0.0015
13.60397601	chr13	60397601	TDRD3	intronic	5	5	6	0	58	1.847	1	0	0.2215
13.71866408	chr13	71866408	DACH1	exonic	6	7	6	2	56	5.7905	13	0	0.148
13.71866467	chr13	71866467	DACH1	exonic	28	29	29	2	65	4.123	44	0	0.273
13.71866567	chr13	71866567	DACH1	exonic	6	7	7	2	48	1.393	0	0	0.0065
13.72727555	chr13	72727555	MZT1	exonic	8	9	9	0	13	0.238	0	0	0.003
13.74134291	chr13	74134291	KLF12	upstream	5	6	6	0	39	1.008	0	0	0.0095
13.75549764	chr13	75549764	UCHL3	intronic	8	8	9	3	22	2.8075	0	0	0.1795
13.76886093	chr13	76886093	KCTD12	exonic	5	7	7	0	52	1.397	1	0	0.014
13.76886259	chr13	76886259	KCTD12	UTR5	14	15	15	4	44	1.439	0	0	0.2445
13.77326779	chr13	77326779	MYCBP2	UTR5	8	9	9	3	61	2.9725	29	0	0.017
13.77698099	chr13	77698099	SLAIN1	exonic	4	5	5	1	44	0.5195	0	0	0.007
13.77935191	chr13	77935191	EDNRB	intronic	3	4	4	4	5	0.013	0	0	0
13.78601966	chr13	78601966	POU4F1	exonic	9	10	10	1	47	1.319	0	0	0.0115
13.78602003	chr13	78602003	POU4F1	exonic	4	5	5	0	52	3.3375	2	0	0.032
13.78602145	chr13	78602145	POU4F1	exonic	4	5	5	0	50	2.847	2	0	0.0335
13.78609001	chr13	78609001	OBI1-AS1	ncRNA	5	6	6	0	6	0.198	0	0	5e-04
13.81689945	chr13	81689945	LINC00564->NONE	intergenic	6	7	7	2	26	0.584	0	0	0.013
13.87671790	chr13	87671790	SLITRK5	UTR5	5	6	6	1	27	0.305	0	0	5e-04
13.87677539	chr13	87677539	SLITRK5	exonic	5	6	6	5	7	0.013	0	0	0
13.91347712	chr13	91347712	MIR17HG	upstream	4	5	5	4	6	0.035	0	0	0.001
13.91348065	chr13	91348065	MIR17HG	ncRNA	4	5	5	2	55	2.5225	2	0	0.0125
13.91348412	chr13	91348412	MIR17HG	ncRNA	5	6	6	0	58	4.661	18	0	0.0235
13.91398652	chr13	91398652	GPC5	UTR5	8	5	7	0	36	4.4595	0	0	0.744
13.94711392	chr13	94711392	SOX21	exonic	4	6	5	0	54	4.7375	3	0	0.0575
13.94711403	chr13	94711403	SOX21	exonic	8	9	9	0	65	3.924	19	0	0.0585
13.94711553	chr13	94711553	SOX21	exonic	12	14	13	0	61	4.9155	18	0	0.067
13.94711613	chr13	94711613	SOX21	exonic	8	9	9	0	52	1.931	1	0	0.015
13.95641779	chr13	95641779	DZIP1	exonic	4	5	5	0	21	0.293	0	0	0.0015
13.95642074	chr13	95642074	DZIP1	UTR5	3	4	4	3	18	0.1455	0	0	0.001
13.95642127	chr13	95642127	DZIP1	UTR5	4	5	5	3	24	0.1805	0	0	0
13.96090816	chr13	96090816	HS6ST3	UTR5	6	7	7	0	46	0.5805	0	0	0.0055
13.97434101	chr13	97434101	RAP2A	upstream	8	9	9	0	83	3.541	8	0	0.112
13.97434309	chr13	97434309	RAP2A	UTR5	6	7	7	0	52	1.8765	5	0	0.015
13.97434438	chr13	97434438	RAP2A	UTR5	8	10	9	6	61	6.1155	135	0	0.045
13.97976482	chr13	97976482	IPO5	intronic	6	7	7	0	43	1.2855	0	0	0.02
13.97976699	chr13	97976699	IPO5	exonic	5	6	6	0	37	0.89	0	0	0.0165
13.98143366	chr13	98143366	FARP1	UTR5	4	4	5	0	26	0.984	0	0	0.6425
13.98143467	chr13	98143467	FARP1	UTR5	5	6	6	0	35	0.548	0	0	0.012
13.98577025	chr13	98577025	STK24	UTR5	7	8	8	0	53	1.611	2	0	0.0195
13.99086363	chr13	99086363	DOCK9	UTR5	6	6	6	1	50	1.254	1	0	0.116
13.99086461	chr13	99086461	DOCK9	UTR5	4	4	4	0	18	0.3215	0	0	0.0035
13.99086622	chr13	99086622	DOCK9	UTR5	3	4	4	0	15	0.273	0	0	0.0035
13.99606735	chr13	99606735	CLYBL	exonic	3	4	4	0	28	0.235	0	0	0.0015
13.99895786	chr13	99895786	LOC101927437	ncRNA	3	4	4	4	5	0.037	0	0	0.001
13.99969818	chr13	99969818	ZIC5	intronic	4	5	5	4	62	3.405	20	0	0.006
13.99970091	chr13	99970091	ZIC5	intronic	5	11	11	0	60	14.479	419	0	0.615
13.99970404	chr13	99970404	ZIC5	exonic	15	18	16	0	100	9.6405	258	1	0.685
13.99970579	chr13	99970579	ZIC5	exonic	11	14	12	0	116	9.367	243	3	0.1125
13.99970655	chr13	99970655	ZIC5	exonic	4	5	5	0	150	2.9935	13	3	0.49
13.99970796	chr13	99970796	ZIC5	exonic	8	8	9	0	48	0.721	0	0	0.4985
13.99971106	chr13	99971106	ZIC5	exonic	6	7	7	0	62	3.9355	39	0	0.0375
13.99981891	chr13	99981891	ZIC2	UTR5	6	7	7	0	50	0.8635	1	0	0.008
13.99982140	chr13	99982140	ZIC2	exonic	5	6	6	0	52	1.496	1	0	0.0075
14.100238596	chr14	100238596	YY1	upstream	7	9	8	0	57	6.8935	36	0	0.056
14.100238848	chr14	100238848	YY1	upstream	4	6	5	0	61	6.2675	18	0	0.0315
14.100239074	chr14	100239074	YY1	upstream	4	6	5	0	151	6.032	49	1	0.0425
14.100239422	chr14	100239422	YY1	exonic	5	6	6	4	44	0.643	0	0	0.5
14.100239720	chr14	100239720	YY1	exonic	4	6	5	4	53	5.872	17	0	0.0305
14.100239824	chr14	100239824	YY1	exonic	4	6	5	1	60	7.901	46	0	0.063
14.100240056	chr14	100240056	YY1	intronic	9	12	11	0	83	8.472	97	0	0.128
14.100285400	chr14	100285400	YY1->SLC25A29	intergenic	4	5	5	0	23	0.2415	0	0	0.001
14.100568943	chr14	100568943	BEGAIN	UTR5	3	4	4	0	42	0.7165	0	0	0.039
14.100587316	chr14	100587316	BEGAIN	UTR5	7	8	8	0	36	1.68	0	0	0.03
14.100726881	chr14	100726881	DLK1	UTR5	4	5	5	0	43	0.94	0	0	0.092
14.101237539	chr14	101237539	LINC02285->LINC00524	intergenic	4	5	5	4	13	0.1855	0	0	0.0035
14.101559882	chr14	101559882	DIO3OS	ncRNA	4	5	5	4	9	0.0805	0	0	0.0015
14.101561714	chr14	101561714	DIO3	exonic	4	5	5	4	14	0.158	0	0	0.01
14.101761678	chr14	101761678	PPP2R5C	UTR5	12	14	13	0	100	4.7655	12	1	0.118
14.101761851	chr14	101761851	PPP2R5C	UTR5	10	15	12	0	70	13.129	396	0	0.295
14.101964703	chr14	101964703	DYNC1H1	exonic	5	6	6	0	43	0.6605	0	0	0.0015
14.102087145	chr14	102087145	HSP90AA1	intronic	5	6	6	0	49	1.3305	0	0	0.015
14.102319808	chr14	102319808	ZNF839	exonic	5	6	6	4	10	0.0805	0	0	0.0015
14.102319917	chr14	102319917	ZNF839	exonic	7	8	8	0	22	0.5435	0	0	0.0325
14.102555615	chr14	102555615	LINC02323	ncRNA	6	7	7	1	8	0.0475	0	0	0
14.102593105	chr14	102593105	RCOR1	exonic	4	5	5	0	40	0.8835	0	0	0.0045
14.102777542	chr14	102777542	TRAF3	UTR5	6	7	7	0	67	2.303	6	0	0.0295
14.103057478	chr14	103057478	CDC42BPB	UTR5	5	6	6	0	150	2.2185	2	1	0.033
14.103127081	chr14	103127081	TNFAIP2	exonic	6	7	7	0	51	2.1865	3	0	0.026
14.103127270	chr14	103127270	TNFAIP2	exonic	4	5	5	0	53	2.8335	2	0	0.0325
14.103334219	chr14	103334219	LOC105370687	ncRNA	3	4	4	3	27	0.1955	0	0	5e-04
14.103385444	chr14	103385444	MARK3	UTR5	6	7	7	0	27	0.2675	0	0	5e-04
14.103521780	chr14	103521780	CKB	intronic	5	6	6	0	33	0.6485	0	0	0.0095
14.103523194	chr14	103523194	CKB	upstream	3	4	4	3	5	0.028	0	0	5e-04
14.103529202	chr14	103529202	TRMT61A	UTR5	4	5	5	0	24	0.393	0	0	0.002
14.103544496	chr14	103544496	TRMT61A->BAG5	intergenic	4	5	5	4	6	0.0645	0	0	0.002
14.103629848	chr14	103629848	KLC1	intronic	3	4	4	3	7	0.0325	0	0	0
14.103847519	chr14	103847519	PPP1R13B	UTR5	5	6	6	0	58	2.089	3	0	0.0165
14.104117803	chr14	104117803	MIR203B->MIR203A	intergenic	4	5	5	4	6	0.037	0	0	5e-04
14.104136374	chr14	104136374	LOC105370708	ncRNA	4	5	5	0	50	1.145	1	0	0.03
14.104724219	chr14	104724219	ADSS1	upstream	3	4	4	2	15	0.2075	0	0	0.001
14.104795740	chr14	104795740	AKT1	UTR5	4	5	5	0	41	1.645	0	0	0.031
14.104800794	chr14	104800794	ZBTB42	intronic	4	5	5	0	33	0.9085	0	0	0.006
14.105051670	chr14	105051670	GPR132	exonic	4	5	5	4	6	0.0995	0	0	0.005
14.105112820	chr14	105112820	LINC02298->JAG2	intergenic	5	6	6	0	53	2.4055	2	0	0.0465
14.105142937	chr14	105142937	JAG2	exonic	3	4	4	0	10	0.104	0	0	0
14.105168330	chr14	105168330	JAG2	intronic	5	6	6	0	83	3.972	8	0	0.0375
14.105168447	chr14	105168447	JAG2	UTR5	4	5	5	0	52	3.042	1	0	0.0355
14.105168545	chr14	105168545	JAG2	UTR5	6	6	7	0	51	1.909	2	0	0.5045
14.105168679	chr14	105168679	JAG2	UTR5	6	7	7	0	41	1.0005	0	0	0.007
14.105174631	chr14	105174631	NUDT14	intronic	5	6	6	2	41	0.2605	0	0	0.0015
14.105248698	chr14	105248698	BRF1->BTBD6	intronic	4	5	5	0	66	1.6135	2	0	0.01
14.105248993	chr14	105248993	BTBD6	exonic	4	5	5	0	100	2.26	1	1	0.018
14.105419875	chr14	105419875	MTA1	UTR5	12	13	13	0	62	2.9525	6	0	0.084
14.105420016	chr14	105420016	MTA1	UTR5	3	4	4	0	55	2.386	7	0	0.016
14.105420116	chr14	105420116	MTA1	intronic	5	6	6	0	100	1.3775	1	1	0.497
14.105474804	chr14	105474804	CRIP2	intronic	3	4	4	4	11	0.0955	0	0	0.001
14.105529713	chr14	105529713	TMEM121	exonic	6	7	7	1	25	0.743	0	0	0.2915
14.18646469	chr14	18646469	LINC02297->POTEM	intergenic	4	5	5	3	6	0.416	0	0	0.147
14.18646561	chr14	18646561	LINC02297->POTEM	intergenic	6	7	7	3	8	0.03	0	0	0
14.19132967	chr14	19132967	LNCRNA-ATB->LINC01297-DUXAP10-NBEAP6	intergenic	3	4	4	4	5	0.037	0	0	0.001
14.19267029	chr14	19267029	LNCRNA-ATB->LINC01297-DUXAP10-NBEAP6	intergenic	3	4	4	3	8	0.063	0	0	0.4995
14.19668474	chr14	19668474	POTEG->OR11H2	intergenic	6	7	7	6	7	0.367	0	0	0.424
14.20723626	chr14	20723626	RNASE4->EDDM3A	intergenic	3	4	4	3	8	0.0695	0	0	0.0015
14.21098324	chr14	21098324	ZNF219	UTR5	13	14	14	0	53	3.9115	8	0	0.176
14.22902047	chr14	22902047	RBM23	exonic	3	5	5	2	8	0.704	0	0	0.388
14.23321473	chr14	23321473	PABPN1	exonic	6	7	7	1	40	0.82	0	0	0.0555
14.24052105	chr14	24052105	CARMIL3	UTR5	5	6	6	0	16	0.1595	0	0	0.0015
14.24178118	chr14	24178118	REC8	exonic	6	7	7	4	24	0.166	0	0	0
14.24316290	chr14	24316290	LTB4R	exonic	5	6	6	1	27	0.232	0	0	5e-04
14.26598005	chr14	26598005	NOVA1	UTR5	6	7	7	1	27	0.4505	0	0	0.008
14.28767245	chr14	28767245	FOXG1	UTR5	4	10	5	0	55	13.4495	80	0	0.1795
14.28767473	chr14	28767473	FOXG1	exonic	14	14	15	0	56	3.423	5	0	0.5015
14.28767592	chr14	28767592	FOXG1	exonic	5	6	6	0	54	2.615	9	0	0.012
14.29927795	chr14	29927795	PRKD1	UTR5	4	5	5	0	29	0.613	0	0	0.016
14.30622341	chr14	30622341	SCFD1	exonic	6	7	7	0	14	0.1675	0	0	5e-04
14.31207671	chr14	31207671	HECTD1	UTR5	6	7	7	0	49	1.0425	0	0	0.0155
14.32077337	chr14	32077337	ARHGAP5	UTR5	4	5	5	0	46	1.993	0	0	0.0175
14.32077375	chr14	32077375	ARHGAP5	UTR5	5	5	5	4	30	0.238	0	0	0.0015
14.32934730	chr14	32934730	AKAP6->NPAS3	intergenic	6	7	7	0	40	0.856	0	0	0.007
14.32938835	chr14	32938835	NPAS3	UTR5	15	14	16	1	57	4.3905	7	0	0.216
14.32938998	chr14	32938998	NPAS3	UTR5	3	4	4	0	100	3.5275	27	4	0.505
14.32939115	chr14	32939115	NPAS3	UTR5	8	9	8	0	78	7.45	77	0	0.2105
14.32939411	chr14	32939411	NPAS3	intronic	7	8	8	1	54	2.3725	3	0	0.0115
14.33800394	chr14	33800394	NPAS3	exonic	3	4	4	3	6	0.064	0	0	0.5005
14.34874834	chr14	34874834	LOC112268124	ncRNA	3	4	4	0	40	0.824	0	0	0.006
14.34874971	chr14	34874971	LOC112268124	ncRNA	4	5	5	0	50	1.2635	1	0	0.007
14.35533999	chr14	35533999	INSM2	upstream	5	6	6	3	64	0.704	1	0	0.0025
14.36517671	chr14	36517671	NKX2-1	exonic	8	9	9	0	23	0.442	0	0	0.0045
14.36581060	chr14	36581060	NKX2-8	exonic	6	7	7	1	12	0.2075	0	0	0.002
14.36583957	chr14	36583957	NKX2-8->PAX9	intergenic	4	5	5	5	7	0.019	0	0	0
14.37112235	chr14	37112235	SLC25A21	intronic	3	4	4	4	5	0.0075	0	0	0
14.37592312	chr14	37592312	FOXA1	exonic	4	5	5	0	6	0.1755	0	0	0.0025
14.37595143	chr14	37595143	FOXA1	UTR5	5	5	6	1	36	1.301	0	0	0.704
14.39266882	chr14	39266882	LOC100288846	ncRNA	8	9	9	0	20	0.216	0	0	0.0015
14.39432070	chr14	39432070	FBXO33	exonic	4	5	5	0	51	1.02	2	0	0.0385
14.41606868	chr14	41606868	LRFN5	UTR5	7	8	9	1	15	0.7655	0	0	0.517
14.44897468	chr14	44897468	C14orf28	UTR5	8	9	9	1	14	0.2725	0	0	0.0045
14.44897517	chr14	44897517	C14orf28	UTR5	4	5	5	0	37	0.724	0	0	0.006
14.47674747	chr14	47674747	MDGA2	UTR5	4	5	5	3	40	1.1995	0	0	0.0035
14.47674990	chr14	47674990	MDGA2	upstream	5	6	6	4	44	0.2835	0	0	0.001
14.49599798	chr14	49599798	LRR1	intronic	3	3	3	0	39	1.085	0	0	0.1185
14.49599889	chr14	49599889	LRR1	intronic	6	7	7	0	36	0.854	0	0	0.009
14.49634056	chr14	49634056	DNAAF2	exonic	5	6	6	4	28	0.189	0	0	0
14.49767568	chr14	49767568	KLHDC2	upstream	7	8	8	2	52	1.136	4	0	0.0025
14.49768005	chr14	49768005	KLHDC2	upstream	7	8	8	0	29	0.5325	0	0	0.5025
14.49768222	chr14	49768222	KLHDC2	UTR5	4	5	5	0	26	0.376	0	0	0.0075
14.49768273	chr14	49768273	KLHDC2	UTR5	3	4	4	3	50	1.344	1	0	0.0035
14.49893083	chr14	49893083	ARF6	UTR5	5	6	6	0	47	0.6485	0	0	0.0015
